"","id","gender","nat","lang","age","ip","c_mt","w_id","f_t","t_ini","t_end","trials_n","version","id_p","trial","cond","ex1","ex2","ex3","fep","t_in","t1","t2","t_out","t_in_rep","t1_rep","t2_rep","t_out_rep","rt"
"6052",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,3,"dist","cactus3","cypre","cactus2","pachys","iris","cactus","apples","jellyfish2",0,1,1,0,37398
"6053",323,"M","United","English",1990,"173.20.57.57","DGJSC5W","AN9MVFWRCF2OP",0.216667,"13:52:55","13:56:47",22,"amb_A1",323,21,"dist","chestnut","hyacinth2","bouleau","baobab","cactus2","oak","apples","nymph",0,1,0,1,6106
"6054",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,4,"dist","tarsier","toad","cacajao","phacoch","elephant","baboon","hamster","cassiopea",1,1,1,0,12220
"6056",323,"M","United","English",1990,"173.20.57.57","DGJSC5W","AN9MVFWRCF2OP",0.216667,"13:52:55","13:56:47",22,"amb_A1",323,22,"filler_yes","ara","perruche","tera","montipora","pelican","swan","chouette","bee",1,1,1,1,5636
"6057",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,14,"dist","horn","victoria","chestnut","cactus2","bux","bouleau","apples","cypre",1,1,0,0,8784
"6061",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,2,"fep","oryx","cacajao","cerf","hippopotame","rhino","alces","cow","frog",0,1,1,0,17331
"6062",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,13,"filler_yes","giraffe","cow","capri","cassiopea","cerf","okapi","alces","pachys",1,1,1,0,11097
"6063",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,16,"filler_yes","paon","dindon","chouette","moskito","perruche","owl","hawk","mussida",1,1,1,1,6457
"6066",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,8,"fep","mycena2","morchella","mycena3","phellodon","calocera","mycena","boletus","jellyfish",0,1,1,0,6201
"6067",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,14995
"6068",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,17,"filler_fep","giraffe","okapi","cerf","iris","alces","capri","cow","oryx",1,1,1,1,8032
"6070",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,20,"dist","hamster","gorilla","mouse","capincho","rabbit","rat","squirrel","okapi",1,0,1,0,59163
"6071",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,11,"filler_no","hygrophoropsis","amanite1","boletus","mycena3","cerf","pinguouin","pelican","pears",0,0,0,0,4823
"6073",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,4,"dist","bouleau","victoria","oak","cactus3","bux","chestnut","peach","juniperus",1,1,0,1,28317
"6075",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,8,"dist","cactus2","nymph","cactus","pachys","orchid","cactus3","pears","juniperus",1,1,0,0,9306
"6077",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,3,"fep","cactus2","victoria","cactus3","pachys","orchid2","cactus","pears","cypre",0,1,0,0,53838
"6078",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,18,"fep","camel","cacajao","lama","zebra","panda","dromadaire","okapi","frog",0,1,1,0,5319
"6079",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,15,"","","filler_fep","","","","","","",0,0,0,0,3375
"6081",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,5,"filler_fep","pelican","hawk","chouette","cactus2","rouge","dindon","tera","ara",1,1,1,0,10183
"6083",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,14,"fep","dromadaire","elephant","lama","rhino","zebra","camel","hippopotame","toad",0,1,0,0,10222
"6085",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,7,"fep","cactus","nymph","cactus3","pachys","hyacinth2","cactus2","gazania","taxus",0,1,1,1,5831
"6086",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,6,"fep","rat","black_bear","hamster","rabbit","tarsier","mouse","squirrel","toad",1,1,1,0,15955
"6087",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,10,"dist","oryx","ours","cerf","hippopotame","phacoch","alces","capri","tarsier",1,1,1,0,4865
"6088",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,9,"filler_no","swan","owl","perruche","macareux","calocera","jellyfish3","beetle","bux",0,0,0,0,6759
"6091",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,9,"dist","chestnut","nenuphar","bouleau","cactus3","bux","horn","peach","juniperus",1,1,0,1,5142
"6094",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,10,"fep","lycaon","beaver","wolf","rhino","cheval","dog","black_bear","elephant",1,1,1,0,19145
"6097",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,12,"filler_no","hyacinth","toxicodon","orchid","orchid2","okapi","mouse","porcupine","hippopotame",0,0,0,0,4683
"6099",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,12,"fep","peach","pin_sylvestre","apples","cactus3","pachys","pears","horn","jellyfish2",1,1,1,0,12579
"6101",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,7,"fep","mycena2","morchella","mycena3","phellodon","calocera","mycena","boletus","jellyfish",0,1,1,0,12080
"6103",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,13,"dist","apples","orchid","peach","baobab","cactus","pears","oak","nymph",0,1,0,1,4425
"6104",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,5,"dist","amanite2","hypocreopsis","amanite1","phellodon","calocera","amanite3","boletus","corynactis",1,1,1,0,14874
"6106",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,19,"filler_yes","ara","perruche","owl","mycena","paon","pinguouin","rouge","tera",0,0,1,1,9576
"6107",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,11,"filler_no","perruche","hawk","pinguouin","cactus","macareux","gazania","boletus","actinia",0,0,0,0,5581
"6117",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,6,"fep","camel","mouse","lama","zebra","chita","dromadaire","okapi","frog",0,1,1,0,85113
"6120",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,4,"filler_fep","paon","macareux","duck","starfish3","mesange","hawk","tera","hyacinth",1,1,1,1,9446
"6121",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,19,"filler_yes","mesange","chouette","paon","jellyfish3","perruche","macareux","owl","mycena2",1,1,1,0,6409
"6124",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,8,"fep","baboon","hamster","gorilla","tarsier","lemur","chimp","cacajao","hippopotame",1,1,1,0,13765
"6130",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,16,"filler_fep","hygrophoropsis","amanite1","cruentomycena","bouleau","mycena3","amanite3","mycena","cat",1,1,1,0,8000
"6133",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,20,"filler_yes","giraffe","cerf","oryx","amanite1","alces","cow","capri","bison",1,1,1,0,8300
"6138",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,5,"filler_fep","porcupine","capincho","hamster","scorpio","squirrel","mouse","rat","beaver",1,1,1,1,9609
"6140",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,21,"dist","duck","elephant","ara","tortue","geko","perruche","emu","cassiopea",0,0,0,0,7310
"6141",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,17,"filler_no","giraffe","okapi","cerf","iris","oryx","jellyfish","pachys","anthopleura",0,0,0,0,7123
"6144",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,9,"fep","alces","tiger","oryx","lama","dromadaire","cerf","bison","lemur",0,1,1,0,12978
"6145",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,6,"fep","chita","capincho","cat","rhino","pig","lion","panda","elephant",1,1,0,0,13915
"6148",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,16,"dist","mycena2","geoglossum","mycena","hydnellum","calocera","mycena3","boletus","cassiopea",0,1,1,0,4120
"6149",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,13,"dist","bison","cat","capri","phacoch","lama","cow","oryx","rabbit",1,1,1,1,14736
"6154",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,15,"fep","mesange","rhino","ara","tortue","geko","hawk","emu","jellyfish3",0,1,1,0,20023
"6156",325,"M","United","English",1983,"67.190.218.225","BVSJ39","A2HV1RZ3R1CM89",0.666667,"13:55:10","13:59:52",22,"amb_A1",325,22,"filler_yes","ara","hawk","mesange","mycena3","pinguouin","duck","pelican","tera",0,0,1,1,6613
"6157",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,7,"filler_no","swan","paon","owl","grasshopper","macareux","diplora","pears","vibrissea",0,0,0,1,6438
"6159",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,11,"filler_yes","hippopotame","alces","giraffe","hygrophoropsis","oryx","okapi","cow","capri",1,1,1,1,7669
"6160",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,18,"dist","cerf","wolf","oryx","pig","lama","alces","cow","capincho",1,1,1,0,7794
"6165",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,21,"filler_fep","hyacinth2","colchique","iris","lycaon","orchid","hyacinth","cephalantera","cobra",1,1,1,0,7064
"6166",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,8,"filler_fep","perruche","mesange","rouge","grasshopper2","hawk","dindon","tera","macareux",1,0,1,1,41843
"6167",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,14,"dist","copro","amblypigy","cocci","cricket","libellule2","beetle","dauber","jellyfish2",1,1,1,0,9991
"6168",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,7,"filler_yes","macareux","ara","duck","starfish2","mesange","chouette","dindon","montipora",1,1,0,0,73361
"6171",324,"F","United","English",1984,"128.118.98.226","5SUQ2FP","A27M6CGYSYFVGN",0.45,"13:54:38","14:00:20",22,"amb_A1",324,22,"dist","cow","wolf","capri","lama","camel","bison","cerf","porcupine",0,1,1,0,12349
"6173",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,10,"dist","baobab","piceap","pears","bux","colchique","chestnut","aster","jellyfish",0,1,0,0,9205
"6176",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,12,"filler_no","okapi","alces","cerf","bison","fomitopsis","bouleau","starfish3","libellule2",0,0,0,0,18996
"6178",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,15,"filler_fep","hygrophoropsis","boletus","mycena","chouette","amanite2","mycena2","amanite1","tortue",1,1,1,1,7420
"6179",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,18,"filler_no","paon","duck","pelican","grasshopper","mesange","hydnellum","orchid2","amblypigy",0,0,0,1,4162
"6183",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,17,"dist","apples","nenuphar","peach","cactus3","bux","pears","bouleau","piceap",1,1,1,1,9295
"6186",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,8,"dist","oryx","dog","cerf","lama","dromadaire","alces","cow","porcupine",1,1,1,0,24289
"6187",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,18,"dist","duck","frog","macareux","tortue","geko","pinguouin","kiwi","jellyfish",1,1,0,0,21693
"6189",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,22,"fep","rat","capri","hamster","porcupine","tarsier","mouse","squirrel","toad",1,1,1,0,9029
"6191",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,15,"filler_no","perruche","swan","duck","orchid2","tera","nenuphar","hydnellum","spider3",0,0,0,1,8933
"6193",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,10,"fep","peach","victoria","apples","cactus","pachys","pears","oak","piceap",1,1,0,0,32289
"6194",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,12,"dist","guepe","amblypigy","bee","cricket","libellule2","dauber","moskito","jellyfish3",0,1,1,1,20304
"6195",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,1,"filler_yes","felis","snow_lep","red_panda","dog","leopard","panther","potiron","white_bear",1,1,0,0,225989
"6196",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,19,"filler_fep","okapi","alces","giraffe","pears","capri","bison","oryx","cerf",1,1,1,1,29105
"6199",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,10,"filler_fep","perruche","macareux","pelican","night_butter","hawk","ara","mesange","starfish",1,1,1,1,8129
"6200",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,16,"filler_yes","corynactis","anthopleura","montipora","hawk","actinia","diplora","mussida","oak",1,0,0,0,34711
"6202",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,21,"filler_yes","hygrophoropsis","boletus","mycena","chouette","amanite2","mycena2","amanite1","tortue",1,1,1,1,5307
"6203",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,13,"fep","dog","tortue","lycaon","rhino","elephant","wolf","black_bear","cassiopea",0,1,1,0,32505
"6205",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,2,"filler_no","duck","hawk","chouette","night_butter","pinguouin","mycena3","hydnellum","geoglossum",0,0,0,1,8085
"6206",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,3,"filler_fep","okapi","alces","oryx","libellule","cerf","cow","bison","capri",1,1,1,1,18455
"6207",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,19,"dist","horn","pachys","chestnut","baobab","cactus3","bouleau","peach","orchid2",0,1,1,1,7248
"6208",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,11,"dist","mycena3","vibrissea","mycena","phellodon","calocera","mycena2","boletus","jellyfish2",0,1,1,0,8350
"6209",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,9,"fep","baboon","wolf","gorilla","capincho","hamster","chimp","cacajao","toad",0,1,1,0,31959
"6212",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,11,"filler_fep","mesange","dindon","duck","juniperus","pinguouin","swan","ara","owl",1,1,1,1,37485
"6215",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,7,"filler_yes","duck","ara","pinguouin","amanite1","tera","owl","swan","night_butter",1,1,1,1,12054
"6216",326,"F","United","English",1988,"24.59.69.21","MNQVR7G","A1RGGODS3DSO5Q",0.533333,"13:56:04","14:01:59",22,"amb_A1",326,20,"filler_yes","paon","mesange","duck","iris","pinguouin","ara","dindon","hypocreopsis",1,1,1,1,9716
"6217",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,6,"fep","apples","colchique","pears","baobab","cactus","peach","chestnut","nenuphar",1,1,0,1,9723
"6218",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,4,"fep","mouse","bison","hamster","porcupine","tarsier","rat","squirrel","toad",1,1,1,1,17743
"6222",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,14,"filler_no","pelican","chouette","ara","starfish","macareux","juniperus","lilium","piceap",0,0,0,1,13684
"6223",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,20,"dist","chestnut","pachys","oak","baobab","cactus","horn","pears","orchid",1,1,0,0,13092
"6225",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,17,"fep","oryx","ours","cerf","pig","lama","alces","capri","lemur",0,1,1,0,31018
"6226",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,14,"filler_fep","perruche","swan","owl","apples","dindon","pelican","hawk","chouette",1,1,1,1,14843
"6228",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,9,"fep","oryx","rabbit","alces","pig2","rhino","cerf","bison","elephant",0,1,1,0,12113
"6229",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,12,"filler_yes","dindon","pelican","paon","colchique","perruche","ara","hawk","duck",1,1,1,0,12502
"6231",321,"M","United","Chinese",1980,"68.10.1.162","34XTMMN","A4E1UYPDHE8D8",0.85,"13:52:07","14:07:39",22,"amb_A1",321,22,"filler_yes","dindon","hawk","pelican","nenuphar","mesange","owl","macareux","beetle",1,1,1,1,29935
"6232",330,"F","United","English",1986,"98.190.216.132","2EWESC4","A1VGYN62PSWUKP",0.433333,"14:00:44","14:10:29",22,"amb_A1",330,5,"dist","bison","black_bear","capri","phacoch","lama","cow","cerf","rabbit",1,1,1,0,8925
